line_item_id,order_id,completed_at,user_id,quantity,price,style_id,order_channel,order_channel_category
15321695,3112915,2017-04-16 12:08:17,1895476,1,68.00,715,affiliate,paid
18082973,3644801,2017-10-12 00:16:45,2054522,1,165.00,916,search,paid
12745342,2540963,2016-09-27 08:41:52,1483528,1,58.00,588,search,paid
18653356,3742079,2017-11-07 21:04:28,2432294,1,150.00,647,affiliate,paid
16738521,3426343,2017-08-05 20:50:59,2138520,1,31.00,720,other,paid
11545853,2368114,2016-05-30 18:34:45,1415670,1,65.00,502,search,paid
18469496,3709895,2017-10-30 15:44:45,2405669,1,145.00,758,social,paid
14411564,2938564,2017-01-28 04:53:37,1722168,1,75.00,469,search,paid
17928416,3618467,2017-10-04 20:10:29,1135545,1,25.00,735,affiliate,paid
14897935,3026520,2017-03-15 19:20:17,1576624,1,168.00,563,other,paid
18429826,3704023,2017-10-28 16:49:44,2399649,1,65.00,817,affiliate,paid
15470809,3146642,2017-04-28 09:43:29,856133,1,35.00,823,affiliate,paid
19678736,3950884,2017-12-16 13:04:21,2603080,1,145.00,758,search,paid
16149008,3296949,2017-06-20 23:29:47,374469,1,22.00,474,search,paid
18332600,3687959,2017-10-24 05:20:55,2388201,1,98.00,812,affiliate,paid
18284453,3678386,2017-10-21 08:31:26,2379542,1,68.00,909,search,paid
12694126,2531275,2016-09-21 14:45:17,1492464,1,18.00,475,other,paid
16175856,3304033,2017-06-23 06:37:21,1774136,1,38.00,846,affiliate,paid
13273881,2622685,2016-11-06 21:42:40,1572392,1,175.00,563,affiliate,paid
14893149,3025825,2017-03-15 12:40:18,1431736,1,38.00,533,other,paid
17460947,3544023,2017-09-12 12:15:29,2253475,1,68.00,777,affiliate,paid
18327329,3685438,2017-10-23 11:31:43,1661146,1,98.00,876,search,paid
16238489,3315851,2017-06-26 14:28:21,1592214,1,120.00,516,other,paid
12910767,2564142,2016-10-10 08:54:55,1522714,1,78.00,503,search,paid
18060969,3641031,2017-10-10 22:53:13,2350948,1,110.00,626,affiliate,paid
18233988,3672428,2017-10-19 11:39:37,2373286,1,155.00,930,search,paid
13820539,2766235,2016-12-13 09:07:23,1634131,1,130.00,660,search,paid
18488034,3713326,2017-10-31 16:38:35,2408161,1,68.00,713,other,paid
16117156,3290477,2017-06-18 07:49:07,1288260,1,49.00,541,affiliate,paid
15684713,3190699,2017-05-12 18:27:55,1963705,1,175.00,732,affiliate,paid
19077608,3814044,2017-11-22 23:13:47,2494614,1,68.00,908,social,paid
11775343,2399543,2016-06-23 11:03:40,1428915,1,30.00,557,other,paid
19011770,3803369,2017-11-20 13:45:28,2036709,1,235.00,584,social,paid
18767052,3762099,2017-11-12 11:44:48,2445375,1,145.00,758,search,paid
18942275,3793177,2017-11-18 10:38:22,2473892,2,50.00,937,search,paid
13636977,2694123,2016-12-04 12:13:21,1340758,1,85.00,463,search,paid
18609338,3733997,2017-11-06 06:53:48,2310078,1,25.00,934,other,paid
13028068,2581179,2016-10-19 18:33:18,1307133,1,265.00,600,search,paid
17148552,3493182,2017-08-31 00:06:17,2212954,1,50.00,723,other,paid
14568602,2966527,2017-02-12 07:30:54,1763219,1,225.00,734,display,paid
15576778,3173728,2017-05-06 21:52:59,1950690,1,22.00,771,other,paid
14964133,3039002,2017-03-22 14:33:06,1846103,1,25.00,447,other,paid
19012523,3803127,2017-11-20 12:52:11,2310078,1,98.00,1008,other,paid
19631844,3937530,2017-12-14 13:44:18,1841292,1,45.00,956,search,paid
18061352,3641031,2017-10-10 22:53:13,2350948,1,88.00,575,affiliate,paid
15613574,3180269,2017-05-09 19:35:00,1933116,1,16.00,481,other,paid
16683955,3416453,2017-08-01 13:01:22,2126177,1,16.00,771,social,paid
18351480,3689773,2017-10-24 13:59:38,2389429,1,68.00,909,affiliate,paid
18208713,3665186,2017-10-17 11:06:51,765502,1,100.00,642,search,paid
17220405,3503733,2017-09-04 14:53:09,2224146,1,18.00,764,affiliate,paid
17543162,3555826,2017-09-15 15:18:16,2263232,1,168.00,563,search,paid
15249400,3092581,2017-04-11 20:59:48,1594212,1,98.00,575,other,paid
19423176,3883234,2017-12-06 06:03:37,2464531,1,145.00,758,other,paid
16290858,3325491,2017-06-29 17:59:06,2053842,1,64.00,591,affiliate,paid
16597549,3395710,2017-07-25 06:09:48,2063765,1,78.00,610,other,paid
15491246,3151758,2017-04-30 08:23:40,1935493,1,60.00,797,affiliate,paid
15718905,3196383,2017-05-15 15:07:00,1720945,1,38.00,533,social,paid
17445249,3541370,2017-09-11 20:48:28,2251227,1,88.00,514,social,paid
16891302,3451726,2017-08-16 04:20:22,1797597,1,145.00,758,other,paid
16480004,3430874,2017-08-07 20:47:52,1947200,1,40.00,853,other,paid
18429834,3704023,2017-10-28 16:49:44,2399649,1,65.00,817,affiliate,paid
16716357,3422348,2017-08-03 20:18:57,2133838,1,125.00,757,affiliate,paid
16416430,3359427,2017-07-10 10:30:42,2075449,1,68.00,715,other,paid
19807494,3986907,2017-12-23 17:50:57,2632396,1,100.00,642,display,paid
17619857,3567550,2017-09-19 10:45:30,1286966,1,120.00,516,other,paid
16898020,3452970,2017-08-16 13:27:56,2169242,1,68.00,629,search,paid
14325934,2922978,2017-01-18 12:58:23,1592214,1,100.00,642,affiliate,paid
17914165,3615892,2017-10-04 04:00:23,2327622,1,35.00,535,affiliate,paid
17341445,3527214,2017-09-08 10:55:12,2236572,1,68.00,944,social,paid
18684973,3748044,2017-11-09 11:15:36,2437871,1,145.00,758,social,paid
19792208,3983053,2017-12-22 09:26:36,1989264,1,100.00,913,search,paid
18844514,3775145,2017-11-15 06:56:53,2459171,1,68.00,908,social,paid
16328999,3337485,2017-07-03 08:08:11,2060469,1,22.00,474,affiliate,paid
16830082,3441363,2017-08-12 05:52:47,551188,1,88.00,597,affiliate,paid
14934525,3033751,2017-03-19 20:12:07,1683831,1,35.00,572,affiliate,paid
19727535,3964791,2017-12-18 13:57:18,2231392,1,55.00,501,search,paid
19027731,3809988,2017-11-21 22:01:37,2480951,1,165.00,917,affiliate,paid
19204893,3838800,2017-11-27 15:49:17,2168806,1,78.00,633,search,paid
16588734,3394387,2017-07-24 11:07:41,1431980,1,100.00,751,display,paid
18568944,3727745,2017-11-04 13:28:41,2418995,1,68.00,715,affiliate,paid
20021450,4022214,2017-12-27 21:28:14,1652669,1,21.00,544,social,paid
16786824,3434344,2017-08-09 14:09:54,1761157,1,58.00,614,other,paid
12555027,2512215,2016-09-09 14:22:58,1413597,1,88.00,564,display,paid
14390922,2934955,2017-01-25 17:35:52,1723322,1,160.00,616,display,paid
16072741,3278842,2017-06-14 05:23:55,2022812,1,25.00,771,other,paid
18698115,3750326,2017-11-10 01:01:48,1631424,1,100.00,642,affiliate,paid
18698234,3750342,2017-11-10 01:20:17,2310078,1,78.00,892,other,paid
18556439,3788277,2017-11-16 21:40:46,2194747,1,225.00,734,other,paid
18268122,3675277,2017-10-20 08:23:18,1612047,1,75.00,466,search,paid
15564383,3171572,2017-05-05 16:45:57,1672644,1,35.00,534,other,paid
12314819,2478769,2016-08-17 15:42:35,1425935,1,65.00,502,search,paid
14296926,2916606,2017-01-15 18:40:07,905437,1,100.00,642,search,paid
19473766,3895499,2017-12-08 08:34:32,2570864,1,125.00,757,other,paid
17519418,3554933,2017-09-15 10:30:14,1995245,1,88.00,597,search,paid
13143825,2598173,2016-10-29 15:53:51,1560286,1,110.00,609,search,paid
15001159,3044864,2017-03-25 01:21:08,1851592,1,98.00,639,social,paid
15159863,3071357,2017-04-07 10:29:33,1525988,1,22.00,771,other,paid
19086823,3815600,2017-11-23 12:30:41,2496194,1,68.00,912,affiliate,paid
16076200,3278469,2017-06-14 00:38:02,1576624,1,38.00,847,other,paid
17570569,3559793,2017-09-17 07:06:57,2267077,1,58.00,727,affiliate,paid
19017176,3803902,2017-11-20 16:20:08,2310078,1,100.00,642,other,paid
17543998,3555946,2017-09-15 16:11:03,2157656,1,145.00,758,social,paid
17080078,3483646,2017-08-27 19:43:43,2203578,1,45.00,752,search,paid
15832135,3227097,2017-05-22 16:13:16,1714204,1,68.00,813,social,paid
11733662,2393606,2016-06-19 06:55:13,1402237,1,18.00,475,other,paid
17606256,3565572,2017-09-18 18:08:37,2205141,1,88.00,597,affiliate,paid
14251638,2906809,2017-01-11 08:06:23,1685784,1,98.00,619,display,paid
16025979,3266953,2017-06-09 13:39:10,1980749,1,38.00,847,other,paid
14569492,2966703,2017-02-12 09:20:28,1763531,1,60.00,561,social,paid
11282669,2336126,2016-05-14 07:37:05,1400987,1,35.00,513,social,paid
17085051,3484283,2017-08-28 04:50:36,2204434,1,95.00,589,affiliate,paid
17701397,3580937,2017-09-23 21:36:11,2033292,1,25.00,771,affiliate,paid
16453611,3370567,2017-07-13 07:39:56,1371354,1,68.00,814,affiliate,paid
15946226,3251664,2017-06-01 23:05:58,1576624,1,22.00,771,other,paid
19282931,3853961,2017-11-30 20:46:24,2530139,1,125.00,922,affiliate,paid
12817891,2549600,2016-10-02 12:41:24,1510788,1,25.00,447,search,paid
13430913,2653377,2016-11-18 18:36:51,1589689,1,85.00,538,search,paid
18171171,3658861,2017-10-15 19:02:02,2365061,1,78.00,610,other,paid
19962821,4010828,2017-12-26 15:51:12,2646996,1,115.00,523,search,paid
13405452,2649953,2016-11-16 20:26:35,1586965,1,98.00,638,other,paid
17395845,3534377,2017-09-10 06:09:51,2242818,1,68.00,715,affiliate,paid
14476101,2949564,2017-02-03 14:59:28,1743430,1,100.00,642,affiliate,paid
16979345,3467543,2017-08-22 03:37:38,1576624,1,60.00,524,other,paid
19229180,3843817,2017-11-28 12:03:23,2520538,1,70.00,759,search,paid
19163590,3830402,2017-11-26 05:47:49,1961638,1,100.00,648,search,paid
15664774,3187458,2017-05-11 17:17:37,1340879,1,16.00,475,affiliate,paid
18287014,3678664,2017-10-21 10:20:54,2271680,1,91.00,671,social,paid
16393332,3352618,2017-07-08 11:21:10,2071712,1,68.00,715,social,paid
18650920,3742329,2017-11-07 23:12:00,2347778,1,28.00,845,search,paid
19692199,3954288,2017-12-17 05:40:21,2610034,1,145.00,758,affiliate,paid
15228207,3087958,2017-04-10 18:47:47,1576624,1,18.00,764,other,paid
18573981,3728675,2017-11-04 17:43:25,1840772,1,225.00,918,search,paid
19804213,3985991,2017-12-23 11:34:04,2230968,1,68.00,908,search,paid
13200137,2606537,2016-11-01 13:42:03,1565895,1,28.00,443,affiliate,paid
18346151,3688688,2017-10-24 09:11:49,2375859,1,25.00,862,other,paid
17517262,3551809,2017-09-14 11:31:21,2259711,1,28.00,775,search,paid
14329637,2923764,2017-01-18 17:14:51,1507969,1,65.00,465,search,paid
16299576,3383169,2017-07-18 09:49:24,1797597,1,25.00,735,other,paid
18992393,3800280,2017-11-19 21:55:35,2310078,1,128.00,729,other,paid
19279261,3855233,2017-12-01 07:28:37,1535575,1,115.00,458,search,paid
17169395,3496135,2017-09-01 06:46:24,1870637,1,25.00,862,other,paid
12256855,2471420,2016-08-11 19:29:54,1329462,1,65.00,527,affiliate,paid
14385096,2933838,2017-01-24 21:50:55,1576624,1,105.00,641,other,paid
16452796,3370315,2017-07-13 06:38:08,1277416,1,145.00,758,affiliate,paid
18863959,3778676,2017-11-15 19:06:02,1317778,1,140.00,646,search,paid
16420108,3360964,2017-07-10 16:13:22,2075998,1,40.00,752,,organic search
13670700,2702233,2016-12-06 12:05:11,1617732,1,130.00,648,,direct
16840845,3443195,2017-08-12 22:59:07,1995434,1,15.00,906,,direct
17715342,3583186,2017-09-24 18:42:27,1141204,1,68.00,908,,other
16879545,3449912,2017-08-15 13:10:13,1434745,1,65.00,832,,other
12697184,2531716,2016-09-21 20:31:06,1498283,1,20.00,475,,organic search
14248789,2907199,2017-01-11 12:05:22,1685061,1,130.00,648,,direct
13761628,2737144,2016-12-11 08:44:43,1452080,1,100.00,642,,direct
16544265,3387123,2017-07-20 09:38:13,1284752,1,16.00,475,,direct
12458099,2498725,2016-08-31 13:32:21,1475637,1,115.00,523,,direct
18901244,3785986,2017-11-16 17:23:56,1583102,1,31.00,452,,direct
17486998,3548941,2017-09-13 16:47:22,2255951,1,25.00,887,,organic search
13376116,2644288,2016-11-14 10:53:53,1462133,1,16.00,475,,direct
19944915,4007451,2017-12-26 12:12:29,1742386,1,48.00,509,,direct
17507372,3550585,2017-09-14 07:09:47,1693942,1,88.00,575,,direct
17308447,3522393,2017-09-07 15:08:17,1749260,1,65.00,453,,direct
16822165,3442701,2017-08-12 17:12:27,1729369,1,50.00,942,,direct
18886690,3782725,2017-11-16 11:05:57,2286488,1,68.00,435,,email
14309308,2919677,2017-01-17 06:50:48,1372724,1,130.00,648,,direct
13538462,2757579,2016-12-12 15:21:00,1106565,1,38.00,533,,organic search
17017580,3535979,2017-09-10 13:20:04,2245702,1,175.00,732,,direct
18061645,3641044,2017-10-10 23:05:35,1478503,1,100.00,913,,direct
17901804,3614274,2017-10-03 14:19:07,2326012,1,68.00,715,,direct
14484403,2950913,2017-02-04 15:38:07,1745556,1,168.00,563,,other
12798923,2557538,2016-10-06 04:20:21,1491245,1,45.00,602,,organic search
15276452,3099359,2017-04-13 11:02:12,1557392,1,88.00,752,,direct
11891372,2414132,2016-07-06 11:04:42,1419730,1,28.00,512,,email
15293078,3102940,2017-04-14 07:47:02,1683542,1,88.00,514,,direct
18709505,3752149,2017-11-10 10:23:28,1691205,1,125.00,922,,organic search
16439786,3366357,2017-07-12 04:53:53,1321122,1,98.00,550,,direct
13076714,2588392,2016-10-24 09:49:16,482580,1,140.00,646,,email
19946871,4007812,2017-12-26 12:31:52,2119037,1,102.00,833,,direct
19664426,3947142,2017-12-15 23:06:14,2604458,1,25.00,447,,direct
16439787,3366357,2017-07-12 04:53:53,1321122,1,98.00,550,,direct
12895748,2561337,2016-10-08 12:55:48,1520609,1,68.00,629,,organic search
19556993,3916528,2017-12-11 20:22:57,2587687,1,100.00,642,,organic search
19529984,3908956,2017-12-10 17:45:54,2581897,1,68.00,910,,direct
17166877,3495809,2017-08-31 23:08:35,1576624,1,115.00,458,,other
14586416,2973923,2017-02-15 07:51:26,1412431,1,55.00,742,,direct
14516612,2956203,2017-02-08 06:30:35,1655209,1,140.00,651,,direct
14126455,2872504,2016-12-29 08:56:30,1665072,1,105.00,641,,direct
18038093,3638292,2017-10-10 09:06:15,2336143,1,75.00,466,,direct
12815470,2549230,2016-10-02 08:53:18,1024277,1,68.00,509,,direct
14409380,2938231,2017-01-27 17:15:03,1707505,1,69.00,515,,direct
14474952,2949384,2017-02-03 13:06:38,1510071,1,55.00,725,,direct
16010692,3266819,2017-06-09 12:35:21,1195711,1,88.00,869,,direct
18533998,3721593,2017-11-02 18:47:08,2248994,1,88.00,549,,organic search
13829360,2769695,2016-12-13 13:45:28,1536985,1,130.00,648,,direct
15848476,3232453,2017-05-23 15:21:31,1715762,1,28.00,794,,direct
14686594,2995328,2017-02-28 12:20:35,1327439,1,98.00,597,,direct
17092677,3486010,2017-08-28 13:43:46,1822203,1,50.00,941,,direct
16468201,3373964,2017-07-14 06:57:54,1944492,1,65.00,453,,organic search
19732942,3966640,2017-12-18 19:08:54,2111977,1,28.00,754,,organic search
19964603,4024566,2017-12-28 10:54:05,2305203,1,46.00,502,,direct
19270445,3858015,2017-12-01 16:28:00,1613141,1,150.00,954,,direct
13187775,2626539,2016-11-08 12:26:10,1575933,1,98.00,638,,direct
14129877,2873111,2016-12-29 10:40:17,446348,1,18.00,433,,direct
13872032,2783087,2016-12-15 22:43:57,1640287,1,58.00,505,,other
17324994,3525091,2017-09-07 22:56:03,2096426,1,58.00,884,,direct
15499205,3158353,2017-05-01 19:01:31,1873134,1,58.00,517,,direct
13655638,2698751,2016-12-05 10:45:37,1553956,1,100.00,642,,email
18549442,3724378,2017-11-03 13:06:02,524689,1,145.00,758,,direct
15345563,3118831,2017-04-17 20:26:21,1598527,1,98.00,550,,email
17250037,3507862,2017-09-06 12:13:32,2142202,1,120.00,644,,other
14255116,2910057,2017-01-12 18:32:14,1686679,1,35.00,569,,organic search
19722955,3963245,2017-12-18 10:21:28,2616005,1,45.00,695,,direct
17235848,3505920,2017-09-05 13:37:54,2226963,1,22.00,474,,email
17827309,3602674,2017-09-30 06:30:45,2313359,1,68.00,909,,organic search
17927618,3618401,2017-10-04 19:40:08,351111,1,58.00,505,,organic search
12636782,2523759,2016-09-16 17:36:58,1493197,1,68.00,629,,organic search
14663222,2983861,2017-02-21 09:11:05,1417597,1,88.00,624,,direct
14084098,2865992,2016-12-26 20:23:41,1659708,1,30.00,586,,email
15777352,3208151,2017-05-18 16:58:35,844188,1,68.00,813,,other
17994642,3629655,2017-10-08 19:23:04,1576373,1,78.00,749,,organic search
11406665,2353615,2016-05-22 13:15:35,1325778,1,58.00,505,,organic search
15482343,3190366,2017-05-12 15:10:27,1689415,1,65.00,490,,email
16773675,3432034,2017-08-08 12:25:07,1522394,1,135.00,589,,organic search
15231384,3088830,2017-04-10 22:56:59,1883676,1,168.00,563,,email
18060181,3640850,2017-10-10 21:21:49,1510860,1,58.00,505,,organic search
15786883,3210853,2017-05-19 09:59:15,1652506,1,88.00,810,,other
13378729,2644913,2016-11-14 14:12:40,1402082,1,85.00,583,,direct
20004470,4018326,2017-12-27 10:58:02,2647852,1,68.00,908,,direct
18032979,3636256,2017-10-09 18:13:30,1592059,1,58.00,884,,direct
16593158,3395081,2017-07-24 17:41:53,1822203,1,22.00,474,,direct
16831130,3441556,2017-08-12 08:06:58,2154517,1,88.00,608,,direct
19106837,3818848,2017-11-24 07:08:47,2431973,1,68.00,1012,,direct
15284057,3104850,2017-04-14 17:11:02,1696448,1,125.00,757,,organic search
16263187,3348117,2017-07-07 07:51:56,1082058,1,25.00,572,,direct
13145252,2598400,2016-10-29 18:14:34,1560451,1,100.00,642,,organic search
17885012,3611082,2017-10-02 16:07:50,1743283,1,18.00,888,,direct
19188526,3835155,2017-11-27 06:25:05,2513220,1,88.00,597,,direct
15975196,3256932,2017-06-05 09:17:58,1316623,1,35.00,845,,direct
16129958,3294882,2017-06-20 04:55:17,1579465,1,22.00,480,,direct
16643697,3409884,2017-07-29 14:07:54,2120471,1,25.00,850,,direct
15350974,3137862,2017-04-25 15:06:46,1398283,1,18.00,764,,direct
12434001,2498984,2016-08-31 17:11:50,1357604,1,65.00,536,,other
19968662,4017191,2017-12-27 08:41:08,2278468,1,98.00,812,,direct
17308693,3522414,2017-09-07 15:10:48,1831517,1,68.00,911,,other
11944511,2421061,2016-07-10 18:27:08,1437541,1,60.00,465,,direct
19496528,3910885,2017-12-11 06:25:54,2583868,1,68.00,908,,other
19992334,4015978,2017-12-27 05:47:56,2217501,1,49.00,514,,direct
16696411,3418821,2017-08-02 15:12:29,160378,1,70.00,759,,organic search
17130067,3511998,2017-09-07 06:35:58,1329394,1,15.00,906,,direct
16426687,3362202,2017-07-10 22:38:43,1944301,1,68.00,715,,email
15266256,3101125,2017-04-13 19:26:30,1893839,1,49.00,541,,organic search
15373743,3124545,2017-04-20 09:23:19,1383426,1,85.00,780,,direct
16695321,3418553,2017-08-02 12:58:03,2130452,1,28.00,851,,other
17056824,3479946,2017-08-26 14:06:07,1668940,1,145.00,758,,other
19679646,3951122,2017-12-16 13:37:54,1308202,1,28.00,554,,direct
16808523,3437805,2017-08-10 14:13:32,1570247,1,25.00,839,,direct
12032328,2435823,2016-07-18 14:40:03,1336232,1,22.00,474,,organic search
14738411,2996660,2017-03-01 07:44:29,1479040,1,68.00,715,,direct
14843715,3017745,2017-03-11 05:50:12,1815199,1,135.00,644,,email
20085071,4034156,2017-12-30 06:37:56,1696448,1,78.00,892,,organic search
18017835,3633737,2017-10-09 10:26:19,1489040,1,100.00,913,,email
18559023,3759239,2017-11-11 21:26:22,2078303,1,25.00,772,,direct
17595934,3565109,2017-09-18 15:15:35,1439269,1,16.00,771,,email
19237393,3870235,2017-12-04 08:03:22,2383609,1,100.00,643,,direct
19083314,3814915,2017-11-23 08:21:59,2310078,1,22.00,480,,email
13287274,2635211,2016-11-12 09:43:24,1332976,1,165.00,634,,direct
16779998,3433150,2017-08-08 21:28:10,1404950,1,22.00,474,,direct
15281320,3100334,2017-04-13 15:08:36,1681466,1,53.00,507,,direct
11752512,2395878,2016-06-21 07:50:37,1384118,1,68.00,509,,email
12159610,2456150,2016-08-01 12:07:27,1449126,1,45.00,570,,other
11919776,2417811,2016-07-08 12:08:00,291539,1,48.00,543,,other
19367764,3870118,2017-12-04 07:45:54,2543257,1,100.00,643,,direct
10788342,2250103,2016-03-28 10:22:01,1364749,1,18.00,475,,organic search
17664881,3574721,2017-09-21 18:18:30,2279687,1,28.00,894,,organic search
18635180,3738560,2017-11-07 04:07:40,1658882,1,198.00,927,,email
15068743,3058425,2017-03-31 19:52:32,1308473,1,78.00,610,,other
14193485,2886410,2017-01-05 09:40:39,1329462,1,155.00,649,,other
17982016,3627602,2017-10-08 04:41:08,1445484,1,65.00,817,,direct
15157289,3087226,2017-04-10 15:45:12,1683542,1,137.00,598,,organic search
18475362,3712962,2017-10-31 14:28:54,1452628,1,68.00,911,,direct
15250535,3132592,2017-04-23 19:53:53,1645472,1,88.00,575,,organic search
18590930,3730996,2017-11-05 12:23:28,2149836,1,28.00,845,,direct
13009590,2578492,2016-10-17 22:11:08,1446630,1,130.00,648,,organic search
12644947,2524759,2016-09-17 14:07:18,1493939,1,88.00,612,,organic search
19317175,3860655,2017-12-02 10:59:27,2537232,1,100.00,650,,email
19052557,3825552,2017-11-25 02:20:09,2503225,1,98.00,995,,direct
18994218,3800481,2017-11-19 23:24:23,2482630,1,128.00,729,,direct
16344929,3343372,2017-07-04 19:50:50,1570247,1,58.00,799,,direct
20019556,4021900,2017-12-27 20:20:55,1989238,1,53.00,947,,direct
19859357,3994041,2017-12-25 23:38:40,1739088,1,77.00,626,,organic search
19616368,3933001,2017-12-13 20:32:50,1203299,1,58.00,657,,direct
19160234,3829852,2017-11-25 23:21:55,2310078,1,98.00,1008,,other
19813047,3988428,2017-12-24 15:00:21,2634311,1,125.00,997,,direct
15056948,3070616,2017-04-06 21:43:47,1431132,1,20.00,771,,direct
16305480,3328859,2017-06-30 16:40:22,2055686,1,88.00,858,,direct
10713515,2193433,2016-03-23 10:57:50,1321319,1,115.00,458,,direct
13236807,2613696,2016-11-04 06:47:31,1407690,1,98.00,639,,direct
18870073,3779500,2017-11-16 02:41:08,1460395,1,49.00,858,,direct
16253126,3319639,2017-06-27 11:59:14,2049164,1,55.00,796,,other
13819387,2841232,2016-12-20 11:46:01,1051212,1,100.00,642,,direct
13565472,2678642,2016-11-29 07:34:49,1583953,1,58.00,603,,other
19939039,4006462,2017-12-26 11:20:56,1562223,1,14.00,862,,direct
19249859,3847351,2017-11-29 08:55:53,1441103,1,28.00,554,,direct
19793201,4010640,2017-12-26 15:37:27,1650314,1,98.00,575,,direct
15150726,3069806,2017-04-06 13:45:07,1698957,1,68.00,722,,other
17950952,3622249,2017-10-06 06:55:49,1465889,1,60.00,524,,direct
18080398,3644403,2017-10-11 20:56:14,1994922,1,68.00,715,,direct
20044024,4026146,2017-12-28 16:01:13,1534051,1,62.00,689,,direct
18586995,3730310,2017-11-05 09:14:26,2300324,1,13.00,481,,organic search
15274516,3098435,2017-04-13 09:03:34,587717,1,125.00,757,,email
15562145,3171087,2017-05-05 12:41:59,1427000,1,55.00,763,,organic search
13558278,2677075,2016-11-28 17:37:17,1578119,1,45.00,602,,direct
17758972,3593567,2017-09-27 13:05:46,81776,1,85.00,583,,direct
18772963,3763214,2017-11-12 14:34:46,2448577,1,125.00,997,,direct
15065313,3055595,2017-03-30 11:17:02,1862898,1,138.00,756,,email
18953284,3805492,2017-11-21 01:36:42,1563862,1,68.00,910,,direct
17976268,3626854,2017-10-07 17:25:35,1528457,1,68.00,908,,direct
16016868,3271298,2017-06-11 16:19:38,1383426,1,16.00,475,,direct
14009467,2849586,2016-12-21 21:35:09,1643916,1,88.00,608,,direct
19296110,3857450,2017-12-01 13:50:11,2532076,1,68.00,909,,other
16725713,3424073,2017-08-04 15:47:57,1437870,1,28.00,845,,direct
19899263,3999825,2017-12-26 07:11:26,2348105,1,102.00,833,,direct
19141239,3826187,2017-11-25 07:25:53,2310078,1,68.00,908,,other
20035960,4024467,2017-12-28 10:35:44,2100967,1,118.00,563,,direct
14792178,3025669,2017-03-15 11:34:28,1593254,1,58.00,778,,organic search
17788825,3594897,2017-09-27 19:52:44,2159711,1,88.00,514,,direct
16121484,3291322,2017-06-18 17:40:00,1141803,1,68.00,567,,organic search
16373286,3347942,2017-07-07 06:37:45,524689,1,65.00,832,,email
14309636,2919686,2017-01-17 06:56:36,1372724,1,170.00,686,,direct
10479489,2191675,2016-02-28 21:00:14,1340960,1,88.00,514,,direct
15520199,3167226,2017-05-04 08:41:51,1743191,1,25.00,772,,direct
16868262,3770610,2017-11-13 22:20:40,1474819,1,65.00,871,,organic search
18773522,3763296,2017-11-12 14:48:43,2448627,1,68.00,715,,organic search
14189746,2885774,2017-01-04 21:23:46,1675228,1,58.00,614,,direct
19717645,3961521,2017-12-18 06:39:59,2032097,1,100.00,648,,email
18604718,3733203,2017-11-05 22:47:53,1908005,1,48.00,768,,direct
17815892,3628794,2017-10-08 14:20:56,1518099,1,35.00,881,,direct
19725705,3966464,2017-12-18 18:40:40,831662,1,58.00,727,,direct
16609934,3397761,2017-07-26 10:23:16,1493078,1,80.00,701,,organic search
16198153,3308827,2017-06-24 08:20:04,1584671,1,25.00,862,,direct
16653222,3411442,2017-07-30 12:12:05,1483528,1,25.00,862,,organic search
14867493,3021720,2017-03-13 13:26:57,1729369,1,48.00,768,,direct
19444217,3888539,2017-12-06 23:43:25,874112,1,88.00,921,,direct
11716049,2392388,2016-06-17 17:34:57,1426167,1,85.00,528,,direct
12316144,2481919,2016-08-20 05:45:17,1379779,1,20.00,476,,other
18115730,3691604,2017-10-25 01:24:35,2054693,1,68.00,909,,direct
16633715,3451819,2017-08-16 05:50:53,1484863,1,16.00,475,,organic search
18136221,3654947,2017-10-14 16:41:43,1919452,1,60.00,724,,direct
14733281,2995735,2017-02-28 17:16:05,1614122,1,98.00,639,,email
13983272,2838976,2016-12-20 04:43:39,1339950,1,65.00,663,,direct
18472634,3710460,2017-10-30 19:08:41,2071751,1,68.00,891,,direct
17482550,3546740,2017-09-13 04:08:44,1989478,1,68.00,908,,email
15473490,3147207,2017-04-28 12:11:21,1355673,1,98.00,597,,direct
15526780,3163863,2017-05-03 07:54:10,1731156,1,88.00,672,,organic search
19896608,3999122,2017-12-26 06:49:49,822593,1,53.00,1009,,email
19764782,3976235,2017-12-20 08:48:19,1716033,1,100.00,643,,direct
20060674,4029032,2017-12-29 07:32:52,2647051,1,58.00,884,,email
15554034,3245053,2017-05-29 09:25:56,1945889,1,28.00,743,,direct
17139329,3491889,2017-08-30 14:02:09,2073600,1,100.00,650,,direct
19777843,3979400,2017-12-21 04:52:10,2623240,1,20.00,475,,direct
13683742,2705200,2016-12-07 12:11:29,1621489,1,135.00,589,,other
15248033,3092460,2017-04-11 20:13:36,1282776,1,20.00,475,,email
18502359,3715806,2017-11-01 09:51:25,1684602,1,145.00,500,,direct
11612758,2377327,2016-06-05 21:29:41,1419420,1,78.00,503,,other
12894746,2626366,2016-11-08 10:57:06,986107,1,100.00,642,,direct
19545038,3912397,2017-12-11 10:03:24,1671126,1,98.00,876,,direct
19195026,3836641,2017-11-27 09:59:05,1821334,1,40.00,958,,direct
16077944,3279045,2017-06-14 07:01:16,1602322,1,58.00,844,,organic search
17700485,3580794,2017-09-23 20:16:23,830383,1,88.00,890,,organic search
15965790,3287324,2017-06-16 09:08:19,1394870,1,81.00,459,,direct
17052866,3479212,2017-08-26 10:31:38,2102696,1,80.00,701,,other
