user_id,discovery_channel_category,discovery_channel,discovery_time,discovery_platform,location,gender
1870563,paid,social,2017-04-03 11:16:01,desktop,international,female
1223468,direct,,2016-12-29 07:36:02,mobile,US,
1929077,paid,social,2017-04-26 18:35:01,mobile,US,
1333702,organic search,,2016-01-10 21:51:13,desktop,international,female
2357622,paid,display,2017-10-13 07:57:37,desktop,US,female
1914761,organic search,,2017-04-20 05:05:23,desktop,international,female
1528394,direct,,2016-10-13 20:27:27,mobile,international,female
1755616,paid,display,2017-02-09 03:00:08,desktop,international,female
2335716,email,,2017-10-26 10:55:35,mobile,US,female
1962155,paid,social,2017-07-05 04:30:03,mobile,international,female
1575712,organic search,,2016-11-07 11:32:27,desktop,US,female
372979,other,,2016-09-06 07:20:41,desktop,US,female
1603075,paid,other,2016-11-27 15:59:19,desktop,US,female
2047353,other,,2017-06-26 09:23:52,desktop,international,
2336776,paid,search,2017-10-07 00:16:05,mobile,US,female
1490216,paid,affiliate,2017-11-23 20:01:52,desktop,international,female
2413003,paid,search,2017-10-29 20:00:10,desktop,US,female
2598754,organic search,,2017-12-14 10:41:06,desktop,international,female
2595434,direct,,2017-12-13 07:24:22,mobile,US,female
2210676,paid,search,2017-11-25 13:59:26,mobile,US,female
1782820,other,,2017-02-21 11:52:48,mobile,international,male
2176434,paid,social,2017-08-18 20:43:33,mobile,US,female
1561616,other,,2016-10-30 11:39:40,mobile,US,female
1478294,direct,,2016-09-02 18:10:23,desktop,US,female
681023,paid,social,2017-07-27 19:33:03,mobile,US,female
1890080,paid,other,2017-12-28 17:44:26,mobile,US,female
1469541,organic search,,2016-08-10 10:03:12,desktop,US,female
2157712,paid,social,2017-08-12 21:42:23,mobile,US,female
2370483,direct,,2017-10-17 15:41:41,mobile,US,female
2503872,direct,,2017-11-25 06:48:38,mobile,US,female
2013500,direct,,2017-06-07 10:55:11,mobile,US,male
2255391,direct,,2017-12-07 03:50:28,mobile,international,
2414249,other,,2017-10-16 00:39:10,mobile,international,male
2665620,paid,social,2017-12-30 08:47:54,mobile,US,
2550039,paid,search,2017-12-03 21:05:09,desktop,US,female
351325,paid,social,2017-02-01 12:15:42,desktop,US,female
1974790,email,,2017-11-28 00:48:50,desktop,US,
2175159,paid,social,2017-08-18 13:31:05,mobile,US,female
1929504,direct,,2017-12-08 22:14:38,desktop,international,male
1664997,direct,,2016-12-29 08:18:07,mobile,US,male
2159726,paid,social,2017-08-13 13:39:20,mobile,US,female
2579265,direct,,2017-12-10 09:29:11,desktop,US,female
1760676,paid,social,2017-02-11 03:47:35,desktop,US,female
2596711,paid,other,2017-12-05 09:30:00,desktop,US,female
2096084,organic search,,2017-07-19 15:25:02,mobile,international,female
1928783,direct,,2017-04-26 16:15:24,mobile,US,female
1920737,paid,social,2017-04-22 21:14:45,mobile,international,
1636564,direct,,2016-12-14 09:01:49,mobile,international,female
2558170,organic search,,2017-12-03 14:41:09,desktop,US,female
1911631,organic search,,2017-04-19 03:46:11,desktop,international,male
2554219,paid,search,2017-12-05 06:37:54,mobile,US,male
2336236,paid,social,2017-09-10 13:53:37,desktop,US,female
2057947,paid,social,2017-07-01 19:45:50,desktop,US,
1742340,paid,display,2017-01-17 10:58:14,desktop,US,female
1493280,paid,affiliate,2016-09-16 18:57:06,desktop,international,female
2192514,email,,2017-06-08 19:09:30,mobile,US,female
1926441,paid,affiliate,2017-01-06 22:43:34,mobile,US,female
2282687,paid,search,2017-09-23 00:31:01,mobile,US,
1936873,direct,,2017-02-02 20:49:54,desktop,US,female
2026753,paid,search,2017-06-16 04:20:13,mobile,international,
2609528,organic search,,2017-12-17 00:19:30,mobile,international,female
2389394,direct,,2017-11-23 17:27:48,mobile,US,male
2238243,paid,other,2017-09-08 18:15:18,mobile,US,female
1375307,paid,social,2016-04-10 06:48:26,desktop,US,female
2181112,paid,social,2017-08-20 07:23:33,desktop,US,female
754312,email,,2017-12-03 16:56:41,desktop,US,female
1311100,direct,,2016-01-15 20:36:10,desktop,US,female
2311755,paid,other,2017-09-29 08:15:48,desktop,US,female
2511687,direct,,2017-11-26 19:41:11,desktop,US,female
1552282,paid,affiliate,2016-10-25 01:33:21,mobile,international,
1391445,organic search,,2016-04-30 14:49:53,desktop,US,female
2609615,organic search,,2017-11-12 12:34:12,mobile,US,male
1936200,email,,2017-11-30 11:26:33,mobile,US,female
1636616,paid,affiliate,2016-12-14 08:53:13,desktop,US,male
1828162,other,,2017-03-13 20:09:07,desktop,international,female
1417046,organic search,,2016-06-01 19:21:39,desktop,international,
2437144,other,,2017-11-07 13:13:10,desktop,US,female
2604860,paid,social,2017-12-16 03:58:53,desktop,US,female
1527946,direct,,2016-10-13 12:20:00,desktop,international,female
1376667,direct,,2016-03-18 06:57:51,mobile,US,female
1734514,direct,,2017-01-31 04:59:20,mobile,international,female
1510339,paid,search,2016-10-02 05:28:37,mobile,US,female
2527856,paid,display,2017-11-30 09:29:24,desktop,US,female
1425556,direct,,2017-08-30 09:38:42,mobile,US,female
2239216,paid,affiliate,2017-09-08 21:24:29,desktop,international,female
2151906,paid,social,2017-10-31 14:41:54,desktop,US,
1095243,email,,2016-04-17 09:57:36,mobile,US,female
1749256,paid,search,2016-12-21 03:31:17,mobile,US,female
1313833,organic search,,2016-01-21 07:53:34,desktop,US,
2448602,organic search,,2017-11-12 10:25:53,desktop,US,female
1538891,organic search,,2016-10-17 19:01:19,desktop,international,female
1380181,direct,,2016-03-26 13:23:05,desktop,US,female
1371517,direct,,2017-12-26 09:28:23,mobile,US,male
1375301,organic search,,2016-04-06 15:35:22,mobile,international,male
2107887,direct,,2017-07-20 18:09:52,desktop,US,female
1849591,organic search,,2017-03-24 05:37:25,desktop,international,female
1919536,paid,search,2017-11-08 13:57:02,desktop,US,male
1621457,organic search,,2016-11-28 18:52:12,desktop,US,male
1746628,paid,display,2017-02-05 06:32:09,mobile,US,female
2048144,other,,2017-06-26 19:59:04,desktop,US,male
2133446,direct,,2017-08-03 17:38:49,desktop,international,female
1804186,paid,display,2017-03-02 11:08:09,desktop,US,female
1372413,email,,2017-05-11 09:40:22,desktop,US,female
1333866,paid,affiliate,2016-02-07 23:05:02,mobile,US,female
2290672,paid,search,2017-09-25 16:14:31,mobile,international,female
2639021,paid,other,2017-12-15 07:53:42,desktop,US,female
2478768,direct,,2017-11-19 09:31:20,mobile,US,female
2472533,paid,search,2017-11-18 03:15:40,mobile,US,
2337469,paid,search,2017-10-07 08:07:21,mobile,US,female
2043144,organic search,,2017-06-24 07:39:36,mobile,US,female
1790194,paid,display,2017-02-24 15:28:13,desktop,US,female
1604562,direct,,2016-11-28 11:21:58,desktop,US,female
2352754,direct,,2017-10-11 14:30:52,mobile,US,female
2060136,paid,social,2017-07-02 18:29:05,desktop,US,
1671285,organic search,,2017-01-02 11:10:50,desktop,US,female
1713889,paid,social,2016-10-01 18:37:34,mobile,US,female
2191877,paid,search,2017-08-24 09:22:44,mobile,US,male
1795194,email,,2017-09-26 08:54:21,desktop,US,male
2315207,paid,affiliate,2017-09-26 22:16:12,desktop,US,
2143195,paid,search,2017-08-07 15:16:25,mobile,international,female
2095194,paid,social,2017-07-19 08:24:09,mobile,US,male
2570742,direct,,2017-12-08 07:30:56,mobile,US,
2391634,direct,,2017-10-25 09:06:45,desktop,US,male
1554453,direct,,2016-10-26 06:09:19,desktop,US,female
2194393,direct,,2017-11-29 20:13:22,desktop,US,female
1479908,paid,affiliate,2016-09-04 07:07:25,desktop,international,female
1636871,paid,social,2017-07-28 15:54:27,mobile,US,female
2593592,direct,,2017-12-13 07:11:00,desktop,US,female
1665067,direct,,2016-12-29 08:51:40,desktop,US,female
1476799,paid,social,2016-09-01 12:22:22,desktop,US,female
1706863,paid,display,2017-01-12 17:08:42,desktop,US,female
2465082,email,,2017-12-01 11:20:08,desktop,US,female
1514100,paid,social,2016-10-04 09:47:30,desktop,US,female
17983,paid,social,2017-01-07 08:42:18,desktop,US,female
1839683,paid,display,2017-03-19 12:27:39,desktop,US,female
1859417,paid,display,2017-03-28 16:26:24,desktop,US,female
726189,direct,,2016-12-10 19:00:50,desktop,US,female
1682729,paid,social,2016-12-15 16:55:45,desktop,US,female
551702,paid,search,2017-10-27 20:28:27,mobile,US,
2522310,organic search,,2017-11-28 20:19:47,desktop,international,male
2384423,paid,affiliate,2017-10-22 20:19:22,mobile,US,
1612360,paid,affiliate,2016-10-23 23:04:30,mobile,US,female
2472478,paid,affiliate,2017-12-07 14:12:29,desktop,US,male
1078931,paid,social,2017-08-14 14:32:09,desktop,US,female
149383,direct,,2017-11-19 17:37:13,desktop,US,female
2660578,paid,search,2017-12-28 22:02:27,mobile,US,female
2571769,other,,2017-09-10 08:20:27,desktop,US,female
1383755,organic search,,2016-04-21 02:49:52,desktop,international,female
1597098,organic search,,2016-11-19 06:35:02,desktop,US,male
1607553,direct,,2016-11-12 09:55:08,desktop,international,female
729347,paid,social,2016-10-05 15:16:39,mobile,US,female
1761233,direct,,2017-02-11 08:24:13,desktop,US,male
2222803,paid,other,2017-09-04 00:47:05,desktop,US,female
2280276,paid,search,2017-09-04 07:43:23,mobile,US,female
2358541,email,,2017-11-27 06:55:13,mobile,US,female
1666058,paid,display,2016-12-29 17:50:25,desktop,US,female
1638550,direct,,2016-12-15 06:55:42,desktop,US,female
1794986,paid,search,2017-02-26 15:45:14,mobile,US,female
1734479,paid,social,2017-07-16 08:53:36,mobile,US,female
2303048,paid,display,2017-09-27 06:37:19,desktop,US,female
2515874,direct,,2017-11-25 13:33:34,mobile,US,female
2613761,paid,display,2017-12-17 18:51:41,mobile,US,female
1486034,direct,,2016-09-09 20:37:00,desktop,international,female
1673852,other,,2017-01-04 04:54:27,mobile,international,female
2569946,direct,,2017-12-07 23:02:13,mobile,US,female
2167371,organic search,,2017-08-15 21:19:31,mobile,US,
1595753,paid,affiliate,2016-11-23 12:36:44,mobile,US,female
1519950,paid,affiliate,2016-08-23 23:05:27,desktop,international,female
1904284,paid,other,2017-03-21 08:45:33,desktop,international,female
1973072,paid,display,2017-05-17 05:56:24,desktop,US,female
2670702,direct,,2017-11-20 05:04:38,mobile,US,female
2657015,direct,,2017-12-12 18:51:11,desktop,international,female
2474643,direct,,2017-11-18 13:56:38,mobile,US,male
2337411,organic search,,2017-10-07 07:50:39,desktop,international,
1412794,organic search,,2016-05-24 02:58:41,desktop,international,female
2453964,email,,2017-12-04 00:41:08,mobile,US,
2440283,paid,affiliate,2017-08-29 09:31:29,desktop,US,female
2201289,organic search,,2017-04-24 12:59:17,desktop,international,female
2635172,other,,2017-12-25 02:18:56,desktop,international,female
2221024,other,,2017-08-30 05:54:22,desktop,US,female
2669872,paid,social,2017-12-31 14:45:41,mobile,US,female
2341203,paid,social,2017-10-08 12:13:24,desktop,US,female
1967786,paid,social,2017-05-14 16:15:28,mobile,US,female
2253525,paid,affiliate,2017-09-12 12:30:01,desktop,US,
2173305,paid,affiliate,2017-08-17 21:38:45,mobile,international,female
2369294,paid,display,2017-08-17 13:15:43,mobile,US,female
1998194,paid,display,2017-05-30 14:06:13,desktop,US,female
2250572,paid,social,2017-09-11 17:43:46,mobile,US,female
1662941,paid,social,2016-12-28 07:24:24,desktop,US,female
2241665,paid,search,2017-09-09 15:53:54,desktop,US,female
1551938,paid,affiliate,2016-10-24 21:08:31,mobile,international,male
1631369,paid,social,2017-10-08 09:47:29,mobile,international,female
2524966,direct,,2017-11-29 05:14:21,desktop,international,male
1955843,direct,,2017-05-09 12:03:19,mobile,US,female
1853566,other,,2017-03-26 00:29:13,mobile,US,female
1309526,organic search,,2016-10-20 01:57:40,desktop,international,female
1576008,paid,affiliate,2016-11-08 12:56:14,desktop,US,
2098908,paid,display,2017-07-20 18:23:36,mobile,US,female
1992441,paid,social,2017-05-27 04:34:13,mobile,US,male
2664423,direct,,2017-12-27 13:50:32,desktop,US,female
2516060,direct,,2017-11-27 15:14:47,desktop,US,female
1430974,direct,,2016-06-27 17:53:30,desktop,international,female
485050,email,,2016-02-15 13:28:16,mobile,international,male
2311593,paid,other,2017-09-29 07:30:21,desktop,US,female
1745556,organic search,,2016-11-25 08:44:38,desktop,US,female
1504388,direct,,2016-09-27 11:42:57,desktop,US,female
1827347,other,,2017-03-13 14:42:37,mobile,US,female
1778592,direct,,2017-02-19 11:26:47,mobile,US,female
1757021,organic search,,2017-02-09 10:47:02,desktop,US,female
2666382,direct,,2017-12-30 12:37:14,desktop,US,female
2252229,paid,affiliate,2017-09-12 04:48:31,mobile,US,female
1444090,other,,2016-07-23 06:38:09,desktop,US,female
1766951,other,,2017-02-13 20:19:43,desktop,US,female
1327241,direct,,2016-02-11 15:16:55,mobile,US,female
2395651,organic search,,2017-10-26 15:56:33,desktop,US,
86771,email,,2017-08-17 11:28:19,desktop,US,
2610046,direct,,2017-12-17 05:22:42,desktop,US,female
2355055,email,,2017-10-12 10:40:53,desktop,US,female
1711015,paid,display,2017-01-20 08:44:37,desktop,US,female
1811923,email,,2017-04-10 09:54:41,mobile,US,female
1669321,organic search,,2017-01-01 08:28:11,desktop,US,female
1158900,paid,search,2017-11-09 10:52:29,desktop,US,female
2466986,paid,social,2017-11-16 18:25:17,mobile,US,female
2651857,direct,,2017-12-27 08:03:31,mobile,US,female
2008875,organic search,,2017-05-28 13:41:28,desktop,US,male
1698422,paid,social,2017-06-28 18:28:04,desktop,international,male
1813633,email,,2017-08-31 08:59:26,desktop,US,female
2137042,paid,social,2017-08-05 06:30:50,mobile,international,
216081,email,,2017-12-05 06:26:50,desktop,US,male
1463699,other,,2016-08-22 17:35:37,mobile,US,female
1627486,paid,search,2016-12-10 12:03:51,desktop,US,male
2632396,paid,display,2017-12-23 17:30:13,desktop,US,female
2327246,paid,affiliate,2017-09-25 19:02:38,desktop,US,female
1909151,organic search,,2017-04-17 20:19:26,mobile,US,
2456765,organic search,,2017-11-14 14:13:26,desktop,US,female
1619155,direct,,2016-12-02 22:38:06,desktop,US,female
1104098,email,,2017-11-29 01:07:03,desktop,international,female
2065858,email,,2017-06-21 09:06:45,desktop,US,female
1156034,email,,2017-12-03 11:28:03,mobile,US,male
1837871,organic search,,2017-03-18 12:55:41,desktop,US,female
1915794,paid,search,2017-09-26 12:09:01,desktop,US,female
2215606,paid,other,2017-08-31 20:27:52,mobile,US,female
1482698,organic search,,2016-09-05 23:14:40,desktop,international,male
2661665,paid,social,2017-12-29 07:29:00,mobile,US,female
1675799,other,,2017-01-05 09:07:04,mobile,US,female
2283539,paid,display,2017-09-23 10:36:18,desktop,US,female
1315865,paid,affiliate,2016-01-24 01:39:15,desktop,US,female
1554863,direct,,2016-10-26 11:37:03,desktop,US,female
1939028,organic search,,2017-05-01 19:08:17,desktop,international,
2542892,paid,affiliate,2017-12-03 13:42:29,mobile,US,female
1737587,paid,affiliate,2017-10-22 10:22:00,mobile,US,female
1431100,other,,2016-06-27 22:33:10,desktop,US,female
2092958,paid,display,2017-07-18 12:08:00,desktop,US,female
2376503,organic search,,2017-10-19 20:17:45,desktop,US,male
2640537,paid,search,2017-12-12 12:08:45,desktop,US,female
2420192,email,,2017-11-04 20:24:52,mobile,US,female
2365096,paid,affiliate,2017-10-15 19:07:24,desktop,international,female
2653875,organic search,,2017-12-27 14:31:05,mobile,international,
1423998,other,,2016-06-13 16:18:55,desktop,US,female
2644401,paid,social,2017-12-26 10:38:12,mobile,international,female
2501526,paid,affiliate,2017-11-24 16:06:16,desktop,international,
2314377,organic search,,2017-09-30 04:33:07,mobile,international,female
2495481,direct,,2017-11-23 07:34:34,mobile,US,female
1770091,organic search,,2017-02-15 07:52:55,mobile,international,male
1579277,direct,,2017-06-18 10:21:26,mobile,international,male
1921420,paid,display,2017-04-23 07:18:33,desktop,US,female
2148658,organic search,,2017-08-09 16:05:13,mobile,US,female
1854471,paid,display,2017-03-25 14:56:13,mobile,US,female
1667860,organic search,,2016-12-26 20:31:02,mobile,US,female
1942914,paid,affiliate,2017-04-12 10:40:29,desktop,US,female
1781262,paid,social,2017-02-20 16:58:51,desktop,US,female
2020234,paid,display,2017-06-12 03:19:47,mobile,US,female
2113020,paid,search,2017-07-26 12:11:33,mobile,US,female
2304754,paid,search,2017-09-27 11:53:58,desktop,US,female
1616273,paid,other,2016-12-04 18:40:46,desktop,US,male
1869579,organic search,,2017-04-02 20:44:40,desktop,US,female
2389127,organic search,,2017-10-24 11:55:43,desktop,international,female
1671687,other,,2017-01-02 18:08:22,mobile,US,female
1344735,direct,,2016-03-01 18:10:51,desktop,US,
1411617,email,,2017-11-27 14:10:14,mobile,international,female
2009308,paid,affiliate,2017-06-04 09:25:10,desktop,US,female
2343799,paid,social,2017-10-09 05:14:22,desktop,US,female
2074847,organic search,,2017-07-10 00:25:25,mobile,US,male
559268,organic search,,2016-06-18 10:27:32,desktop,US,male
1602728,organic search,,2017-02-23 21:12:12,mobile,US,female
1443286,paid,affiliate,2016-03-26 13:41:20,mobile,US,female
2462901,paid,social,2017-11-15 21:47:35,mobile,US,female
1820048,paid,display,2017-03-10 06:24:50,desktop,US,female
587873,paid,social,2016-08-04 06:42:05,desktop,US,female
1394457,organic search,,2016-05-04 19:45:16,desktop,US,female
1458972,organic search,,2016-08-05 21:20:38,desktop,US,female
2552948,paid,search,2017-12-05 05:38:53,desktop,US,female
1357731,paid,search,2016-03-19 14:01:28,desktop,US,female
1447246,direct,,2016-07-29 07:05:07,desktop,US,female
2564398,direct,,2017-12-06 13:15:59,desktop,US,female
2625795,organic search,,2017-10-02 15:09:20,desktop,US,female
2665653,paid,social,2017-12-30 08:54:05,desktop,US,female
1384221,paid,affiliate,2016-04-17 15:56:17,desktop,US,female
1780116,paid,search,2017-02-20 07:25:57,mobile,US,female
2342444,paid,social,2017-10-08 17:50:18,desktop,US,
2319958,paid,social,2017-10-01 17:08:21,mobile,US,
1379818,other,,2016-04-15 16:01:24,desktop,international,female
2336716,organic search,,2017-10-06 23:20:18,mobile,US,female
2222261,other,,2017-09-03 18:32:55,desktop,international,female
2584619,paid,search,2017-12-11 09:46:03,mobile,US,
413496,direct,,2017-10-23 18:41:10,desktop,US,female
2586426,paid,search,2017-11-06 12:08:45,desktop,US,female
2209916,organic search,,2017-12-09 21:49:26,desktop,US,
1719582,paid,search,2017-01-24 01:17:48,mobile,US,female
2287111,email,,2017-12-04 17:37:27,mobile,US,female
1472445,organic search,,2016-08-28 20:57:01,mobile,US,female
1604874,direct,,2016-11-28 14:21:55,mobile,international,
1485003,organic search,,2016-09-11 23:08:35,desktop,US,female
1383426,direct,,2016-01-04 08:31:27,desktop,US,female
2278608,paid,display,2017-09-15 10:02:44,desktop,US,female
2294747,paid,search,2017-09-26 06:11:33,desktop,US,female
1938028,paid,affiliate,2017-05-01 09:55:27,mobile,US,female
1407350,paid,affiliate,2016-05-22 18:56:29,desktop,US,female
1950587,paid,social,2017-05-06 20:00:21,desktop,international,female
2383437,paid,search,2017-10-22 15:00:04,desktop,US,female
1675008,organic search,,2017-01-04 18:41:27,desktop,US,male
1974947,paid,display,2017-05-18 05:08:14,desktop,US,female
2447323,paid,search,2017-11-12 09:26:36,desktop,US,female
2571134,direct,,2017-12-08 09:07:40,desktop,US,female
1659807,direct,,2016-12-26 20:49:37,desktop,US,female
1395139,paid,other,2016-05-05 21:18:22,desktop,international,female
2363166,paid,search,2017-10-15 09:57:27,mobile,US,
2012188,other,,2017-06-07 13:27:42,mobile,US,female
2364623,paid,social,2017-10-15 17:17:08,desktop,US,female
1769766,paid,other,2017-12-26 23:50:19,mobile,international,female
1121261,email,,2017-07-21 09:17:15,mobile,US,female
349619,direct,,2016-08-28 17:07:06,desktop,US,female
2240975,paid,other,2017-09-09 12:22:27,mobile,international,
1642102,organic search,,2016-12-16 20:12:13,desktop,US,male
1741382,direct,,2017-02-02 18:22:26,mobile,US,female
2242665,email,,2017-12-04 03:50:36,mobile,US,
514609,direct,,2016-11-30 10:40:22,desktop,US,female
2431502,paid,social,2017-11-07 18:08:47,desktop,US,
2632771,paid,display,2017-12-23 20:28:10,mobile,US,female
2525620,paid,search,2017-11-29 17:28:03,desktop,US,female
2521701,paid,social,2017-10-15 21:13:00,mobile,US,female
1720818,organic search,,2017-01-24 14:05:36,desktop,US,female
2503165,organic search,,2017-11-25 01:22:21,mobile,international,
2282644,other,,2017-09-22 23:35:08,mobile,international,female
2387250,paid,affiliate,2017-10-23 18:54:43,mobile,international,female
2019684,direct,,2017-12-03 19:03:16,mobile,US,female
2433023,organic search,,2017-11-08 04:47:31,mobile,US,female
2135122,organic search,,2017-08-04 09:33:51,desktop,international,female
2557596,paid,display,2017-12-05 10:39:45,desktop,US,female
352052,organic search,,2016-02-19 02:17:06,desktop,US,female
1470011,direct,,2016-08-26 14:49:09,desktop,US,male
1296592,organic search,,2017-12-03 20:50:12,desktop,US,female
1551653,other,,2016-09-18 19:40:20,desktop,US,female
1284729,paid,other,2016-03-10 08:58:31,desktop,US,female
1698567,paid,social,2016-12-25 13:01:40,desktop,US,female
1795300,organic search,,2017-02-26 18:26:21,mobile,international,female
1675729,direct,,2016-12-26 20:39:18,mobile,US,female
1542392,direct,,2016-10-17 09:43:10,desktop,US,female
2384501,email,,2017-12-26 08:02:25,mobile,US,female
2466581,other,,2017-11-16 16:56:36,desktop,US,male
2106752,paid,affiliate,2017-07-08 03:28:10,desktop,international,
2013344,organic search,,2017-06-08 07:34:53,desktop,US,male
1494721,organic search,,2016-09-25 18:39:44,desktop,US,female
1316977,paid,search,2016-01-26 17:40:23,desktop,US,male
1390414,organic search,,2016-04-29 04:45:54,mobile,US,female
2104420,paid,social,2017-07-23 06:30:17,mobile,US,
1301910,paid,other,2016-01-01 08:35:56,mobile,US,female
1291681,direct,,2017-12-19 06:06:44,desktop,US,female
2431738,paid,other,2017-11-29 14:29:38,mobile,US,female
2361933,organic search,,2017-10-14 21:15:35,mobile,US,female
1682267,paid,search,2017-01-09 11:21:02,desktop,US,female
1378225,other,,2016-04-13 17:43:36,mobile,US,female
1308473,direct,,2016-06-11 04:38:49,desktop,US,female
1553894,paid,affiliate,2016-10-25 22:48:31,mobile,international,
2391026,paid,affiliate,2017-10-25 04:26:45,mobile,international,
1380196,organic search,,2016-03-04 12:56:00,desktop,US,male
1640771,other,,2016-12-16 07:14:27,mobile,US,female
1445831,paid,affiliate,2016-06-27 18:03:25,desktop,international,male
2407507,organic search,,2017-12-01 12:50:14,desktop,US,female
2532666,email,,2017-11-29 07:01:09,mobile,US,female
2128269,paid,display,2017-08-01 14:47:32,mobile,US,female
2338982,direct,,2017-10-07 18:06:44,mobile,US,
1993931,organic search,,2017-02-28 10:43:58,mobile,international,female
1528795,direct,,2016-10-14 20:07:01,desktop,US,female
1806829,organic search,,2017-03-03 16:51:51,mobile,US,male
2003839,paid,affiliate,2017-06-02 14:08:24,mobile,US,female
2393521,organic search,,2017-10-15 18:05:36,desktop,US,female
2531605,direct,,2017-11-30 10:58:19,desktop,US,male
1570808,direct,,2016-11-04 20:26:48,desktop,international,female
2170668,email,,2017-12-26 16:18:05,desktop,international,female
2339019,paid,social,2017-10-07 18:25:03,desktop,US,
2586428,paid,other,2017-12-11 17:35:09,mobile,US,female
488021,organic search,,2017-01-29 08:15:19,desktop,US,female
1687147,paid,social,2017-01-11 20:27:25,desktop,US,male
1482722,organic search,,2017-10-12 15:47:28,mobile,US,female
2147023,paid,search,2017-08-09 00:09:19,mobile,US,female
2085383,direct,,2017-07-15 11:49:26,mobile,US,male
2605840,paid,display,2017-12-16 08:36:15,mobile,US,female
2481266,direct,,2017-11-19 17:45:11,desktop,US,female
2303824,direct,,2017-09-27 08:59:01,desktop,US,female
1809952,paid,display,2017-03-05 12:21:25,desktop,US,female
778629,other,,2016-09-12 13:05:26,mobile,US,female
2326612,organic search,,2017-10-06 19:24:30,desktop,US,male
2150089,other,,2017-08-10 06:33:03,mobile,US,
1810501,paid,search,2017-03-05 17:31:19,mobile,US,female
2324791,paid,other,2017-10-03 06:23:17,mobile,US,female
2563569,organic search,,2017-12-06 13:28:29,desktop,US,
1799550,email,,2017-11-25 01:52:10,mobile,international,female
1539256,other,,2016-10-17 22:03:58,mobile,international,female
1018705,paid,social,2017-09-07 15:22:47,mobile,US,female
1825159,paid,display,2017-03-12 17:25:00,desktop,US,female
1410181,email,,2017-03-15 16:36:31,desktop,US,
2551418,direct,,2017-12-05 05:36:28,desktop,US,female
2133772,paid,search,2017-08-03 19:40:00,mobile,international,female
1424681,paid,affiliate,2016-06-14 19:25:24,desktop,US,male
2068090,paid,search,2017-07-06 17:08:25,mobile,US,female
2025349,organic search,,2017-10-09 13:40:53,desktop,US,female
2014947,paid,other,2017-06-08 23:45:18,mobile,US,female
2212835,other,,2017-08-30 22:32:10,desktop,US,female
2605425,direct,,2017-12-12 07:09:09,desktop,international,female
1593619,organic search,,2016-11-22 00:20:25,desktop,international,male
1418943,organic search,,2016-06-04 19:00:42,mobile,international,female
2006879,paid,social,2017-06-04 16:36:09,mobile,international,female
2309284,direct,,2017-09-28 12:59:52,mobile,US,female
1904556,organic search,,2017-04-16 02:58:57,mobile,international,female
1630655,direct,,2017-10-05 07:58:43,desktop,US,female
2170556,organic search,,2017-10-17 07:02:00,mobile,US,female
1797220,paid,affiliate,2016-12-15 09:16:39,mobile,international,female
2564248,other,,2017-11-26 20:25:03,desktop,US,female
1594889,organic search,,2016-11-06 10:38:10,desktop,US,male
2084591,organic search,,2017-12-13 22:42:37,desktop,US,male
1795639,organic search,,2017-02-26 21:24:09,mobile,US,female
2452163,paid,social,2016-09-15 16:15:05,desktop,US,female
1632099,paid,search,2016-12-12 09:37:48,desktop,US,male
2028938,other,,2017-06-17 14:34:56,mobile,US,female
1564850,paid,other,2016-10-18 06:04:40,desktop,international,female
1579620,paid,affiliate,2016-11-11 15:28:51,mobile,international,female
1852378,paid,display,2017-12-13 19:32:20,desktop,US,female
1473182,organic search,,2016-08-25 13:57:25,desktop,US,female
1651640,paid,affiliate,2016-12-21 10:48:13,desktop,US,female
2439184,paid,social,2017-11-09 18:27:14,mobile,US,female
2086786,paid,social,2017-07-16 05:29:12,mobile,US,female
2356096,paid,search,2017-10-10 09:49:35,desktop,US,female
2643313,organic search,,2017-12-26 08:50:29,desktop,international,female
2336721,paid,affiliate,2017-10-06 23:25:08,mobile,US,female
2226984,email,,2017-11-30 06:05:50,desktop,US,female
1336745,organic search,,2016-02-23 08:57:23,desktop,US,female
1040670,paid,affiliate,2017-12-31 08:53:56,desktop,US,female
1343146,paid,search,2016-09-13 10:31:49,mobile,US,female
2396621,email,,2017-11-29 16:36:30,desktop,US,female
678892,paid,social,2017-09-16 14:39:59,desktop,US,female
1952349,direct,,2017-05-07 17:37:08,desktop,US,female
1859476,paid,display,2017-03-28 16:59:51,mobile,US,female
2495632,organic search,,2017-11-23 08:28:13,desktop,international,female
2398383,paid,social,2017-11-02 04:58:22,mobile,international,female
2636396,email,,2017-11-24 12:27:01,mobile,US,female
2653493,direct,,2017-12-27 13:21:26,desktop,US,
2609621,paid,search,2017-12-17 01:26:42,mobile,US,female
2139377,paid,social,2017-08-06 05:52:00,desktop,international,
2141490,paid,social,2017-08-06 20:27:44,mobile,US,
2450653,direct,,2017-12-07 06:20:31,mobile,international,other
1958894,direct,,2017-05-10 19:02:34,desktop,US,male
2294849,paid,affiliate,2017-09-26 06:30:31,mobile,US,
2559682,paid,display,2017-08-25 07:53:56,mobile,US,female
2619880,paid,display,2017-12-19 09:14:35,mobile,US,female
1759742,paid,display,2017-02-10 13:54:25,desktop,US,male
1853180,paid,other,2017-03-25 19:03:17,mobile,US,female
1610955,paid,other,2016-11-22 19:00:26,desktop,US,female
1946206,paid,social,2017-09-20 06:11:41,desktop,US,male
1924700,paid,social,2017-04-24 19:24:21,desktop,international,female
2556362,organic search,,2017-12-05 08:37:22,mobile,US,female
